apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +43,From Date should be within the Fiscal Year. Assuming From Date = {0},(من تاريخ) يجب أن يكون ضمن السنة المالية. بإفتراض (من تاريخ) = {0}
DocType: Drug Prescription,Interval,فترة
DocType: Grant Application,Individual,فرد
DocType: Academic Term,Academics User,مستخدم أكاديمي
DocType: Cheque Print Template,Amount In Figure,المبلغ بالأرقام
DocType: Employee Loan Application,Loan Info,معلومات القرض
apps/erpnext/erpnext/config/maintenance.py +12,Plan for maintenance visits.,التخطيط لزيارات الصيانة.
DocType: Supplier Scorecard Period,Supplier Scorecard Period,فترة بطاقة أداء المورد
DocType: POS Profile,Customer Groups,مجموعات العميل
apps/erpnext/erpnext/public/js/financial_statements.js +51,Financial Statements,القوائم المالية
DocType: Guardian,Students,الطلاب
apps/erpnext/erpnext/config/selling.py +91,Rules for applying pricing and discount.,قواعد لتطبيق التسعير و الخصم.
DocType: Physician Schedule,Time Slots,فرغات الوقت
apps/erpnext/erpnext/stock/doctype/price_list/price_list.py +14,Price List must be applicable for Buying or Selling,يجب أن تكون قائمة الأسعار قابلة للتطبيق للشراء أو البيع
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +79,Installation date cannot be before delivery date for Item {0},تاريخ التركيب لا يمكن أن يكون قبل تاريخ التسليم للصنف {0}
DocType: Pricing Rule,Discount on Price List Rate (%),الخصم على سعر قائمة الأسعار (٪)
apps/erpnext/erpnext/public/js/utils/item_quick_entry.js +112,Item Template,نموزج الصنف
apps/erpnext/erpnext/healthcare/setup.py +215,Biochemistry,الكيمياء الحيوية
DocType: Offer Letter,Select Terms and Conditions,حدد الشروط و الأحكام
apps/erpnext/erpnext/stock/report/stock_balance/stock_balance.py +70,Out Value,قيمة الخارج
DocType: Production Planning Tool,Sales Orders,طلبات البيع
DocType: Purchase Taxes and Charges,Valuation,تقييم
apps/erpnext/erpnext/selling/page/point_of_sale/point_of_sale.js +373,Set as Default,تعيين كإفتراضي
,Purchase Order Trends,ترندات طلبات الشراء
apps/erpnext/erpnext/utilities/user_progress.py +75,Go to Customers,إنتقل إلى العملاء
apps/erpnext/erpnext/templates/emails/request_for_quotation.html +7,The request for quotation can be accessed by clicking on the following link,طلب الحصول على عرض أسعار يمكن الوصول إليه من خلال النقر على الرابط التالي
apps/erpnext/erpnext/config/hr.py +81,Allocate leaves for the year.,تخصيص الأجازات لهذا العام.
DocType: SG Creation Tool Course,SG Creation Tool Course,أداة إنشاء المقرر التعليمي ل مجموعة الطالب
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +253,Insufficient Stock,المخزون غير كافي
DocType: Manufacturing Settings,Disable Capacity Planning and Time Tracking,تعطيل تخطيط الطاقة الإنتاجية و تتبع الوقت
DocType: Email Digest,New Sales Orders,طلبات البيع الجديدة
DocType: Bank Guarantee,Bank Account,حساب مصرفي
DocType: Leave Type,Allow Negative Balance,السماح بالرصيد السالب
apps/erpnext/erpnext/projects/doctype/project_type/project_type.py +13,You cannot delete Project Type 'External',(لا يمكنك حذف نوع المشروع (خارجي
DocType: Employee,Create User,إنشاء مستخدم
DocType: Selling Settings,Default Territory,المنطقة الإفتراضية
apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py +53,Television,تلفزيون
DocType: Production Order Operation,Updated via 'Time Log',"تم التحديث عبر 'سجل الوقت """
apps/erpnext/erpnext/controllers/taxes_and_totals.py +428,Advance amount cannot be greater than {0} {1},الدفعة المقدمة لا يمكن أن تكون أكبر من {0} {1}
DocType: Naming Series,Series List for this Transaction,قائمة سلاسل الترقيم لهذه العملية
DocType: Company,Enable Perpetual Inventory,تمكين الجرد المستمر
DocType: Company,Default Payroll Payable Account,الحساب الإفتراضي لمدفوعات الرواتب المستحقة
apps/erpnext/erpnext/education/doctype/student_group/student_group.js +51,Update Email Group,تحديث  مجموعة الإيميل
DocType: Sales Invoice,Is Opening Entry,هو قيد إفتتاحي
DocType: Lab Test Template,"If unchecked, the item wont be appear in Sales Invoice, but can be used in group test creation. ",إذا لم يتم تحديده، لن يظهر البند في فاتورة المبيعات، ولكن يمكن استخدامه في إنشاء إختبار مجموعة.
DocType: Customer Group,Mention if non-standard receivable account applicable,أذكر حساب الأستاذ الخاص بالعملاء إذا كان لعملاء المجموعة حساب أستاذ خاص بهم و ليس هو الحساب العام أو القياسي
DocType: Course Schedule,Instructor Name,إسم المحاضر أو الأستاذ
DocType: Supplier Scorecard,Criteria Setup,إعداد المعايير
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +199,For Warehouse is required before Submit,(إلي مخزن) مطلوب قبل التسجيل
apps/erpnext/erpnext/accounts/print_format/payment_receipt_voucher/payment_receipt_voucher.html +8,Received On,أستلمت في
DocType: Sales Partner,Reseller,بائع التجزئة
DocType: Codification Table,Medical Code,الكود الطبي
DocType: Production Planning Tool,"If checked, Will include non-stock items in the Material Requests.",إذا تم تحديده، سيتم تضمين الأصناف غير المدرجة في المخزون في طلبات المواد.
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +20,Please enter Company,يرجى إدخال الشركة
DocType: Delivery Note Item,Against Sales Invoice Item,مقابل صنف فاتورة المبيعات
DocType: Agriculture Analysis Criteria,Linked Doctype,الربط مع
,Production Orders in Progress,أوامر الإنتاج تحت التنفيذ
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +39,Net Cash from Financing,صافي النقد من التمويل
apps/erpnext/erpnext/accounts/page/pos/pos.js +2332,"LocalStorage is full , did not save",التخزين المحلي ممتلأ بالكامل، لم يتم الحفظ
DocType: Lead,Address & Contact,معلومات الاتصال و العنوان
DocType: Leave Allocation,Add unused leaves from previous allocations,إضافة الأجازات غير المستخدمة من المخصصات السابقة
DocType: Sales Partner,Partner website,الموقع الألكتروني للشريك
DocType: Restaurant Order Entry,Add Item,إضافة صنف
DocType: Lab Test,Custom Result,نتيجة مخصصة
DocType: Delivery Stop,Contact Name,إسم جهة الإتصال
DocType: Course Assessment Criteria,Course Assessment Criteria,معايير تقييم المقرر التعليمي
DocType: POS Customer Group,POS Customer Group,مجموعة عملاء نقاط البيع
DocType: Land Unit,Land Unit describing various land assets,وحدة الأرض التي تصف مختلف أصول الأراضي
DocType: Cheque Print Template,Line spacing for amount in words,تباعد السطر للمبلغ بالحروف
DocType: Vehicle,Additional Details,تفاصيل إضافية
apps/erpnext/erpnext/education/report/course_wise_assessment_report/course_wise_assessment_report.html +11,Assessment Plan: ,خطة التقييم:
apps/erpnext/erpnext/templates/generators/bom.html +85,No description given,لم يتم إعطاء وصف
apps/erpnext/erpnext/config/buying.py +13,Request for purchase.,طلب ل الشراء.
DocType: Lab Test,Submitted Date,تاريخ تسجيله
apps/erpnext/erpnext/projects/doctype/project/project_dashboard.py +6,This is based on the Time Sheets created against this project,يستند هذا على كشف ساعات العمل أنشئت مقابل هذا المشروع
DocType: Payment Term,Credit Months,أشهر الائتمان
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +409,Net Pay cannot be less than 0,صافي الأجر لا يمكن أن يكون أقل من 0
apps/erpnext/erpnext/templates/emails/recurring_document_failed.html +5,"To stop sending repetitive error notifications from the system, we have checked Disabled field in the subscription",لإيقاف إرسال إشعارات الخطأ المتكررة من النظام، حددنا الحقل المعطل في التكرار
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +224,Only the selected Leave Approver can submit this Leave Application,فقط من له حق الموافقة علي الأجازات المختار، يمكنه الموافقة علي (طلب الأجازة) هذا
apps/erpnext/erpnext/hr/doctype/employee/employee.py +121,Relieving Date must be greater than Date of Joining,تاريخ ترك العمل يجب أن يكون بعد تاريخ الإلتحاق بالعمل
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py +238,Leaves per Year,الأجازات السنوية
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +128,Row {0}: Please check 'Is Advance' against Account {1} if this is an advance entry.,"الصف {0}: يرجى إختيار "" هو دفعة مقدمة"" مقابل الحساب {1} إذا كان هذا قيد دفعة مقدمة."
apps/erpnext/erpnext/stock/utils.py +217,Warehouse {0} does not belong to company {1},مخزن {0} لاينتمي إلى شركة {1}
DocType: Email Digest,Profit & Loss,الأرباح و الخسائر
apps/erpnext/erpnext/utilities/user_progress.py +144,Litre,لتر
DocType: Task,Total Costing Amount (via Time Sheet),إجمالي حساب التكاليف (من خلال كشف ساعات العمل)
apps/erpnext/erpnext/education/doctype/fee_schedule/fee_schedule.py +69,Please setup Students under Student Groups,يرجى إعداد الطلاب تحت مجموعات الطلاب
DocType: Item Website Specification,Item Website Specification,مواصفات موقع الصنف
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +477,Leave Blocked,الأجازة محظورة
apps/erpnext/erpnext/stock/doctype/item/item.py +709,Item {0} has reached its end of life on {1},الصنف {0} قد وصل إلى نهاية عمره في {1}
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.js +99,Bank Entries,مدخلات البنك
DocType: Crop,Annual,سنوي
DocType: Stock Reconciliation Item,Stock Reconciliation Item,صنف تسوية المخزون
DocType: Stock Entry,Sales Invoice No,فاتورة مبيعات رقم
DocType: Material Request Item,Min Order Qty,الحد الأدنى من طلب الكمية
DocType: Student Group Creation Tool Course,Student Group Creation Tool Course,أداة إنشاء المقرر التعليمي ل مجموعة الطالب
DocType: Lead,Do Not Contact,عدم الإتصال
apps/erpnext/erpnext/utilities/user_progress.py +207,People who teach at your organisation,الناس الذين يدرسون و يحاضرون في مؤسستك
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py +135,Software Developer,مطور برامج حاسب الي
DocType: Item,Minimum Order Qty,الحد الأدنى لطلب الكمية
DocType: Pricing Rule,Supplier Type,نوع المورد
DocType: Course Scheduling Tool,Course Start Date,تاريخ بدء المقرر التعليمي
,Student Batch-Wise Attendance,حضور الطالب وفقا للدفعة
DocType: POS Profile,Allow user to edit Rate,السماح للمستخدم بتعديل الأسعار
DocType: Item,Publish in Hub,نشر في المحور
